prev_image,current_image,description_a,description_b,model_position
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000123.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000124.jpg,"""The user is holding the robot guide dog’s handle and walking in an open lobby area toward the elevator bank visible in the background; the elevator doors are closed and no button interaction has begun yet.""","""Robot moves towards elevator and stairs. Users feet to the left. Robot heading towards lift.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000160.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000161.jpg,"""The handler appears to be behind the robotic dog with just the controller and hand visable. The robotic dogs task appears to be reaching the lift and waiting for it to open. The dog is scanning the environment and correcting its trajectory as it completes the task.""","""The user, holding the robot guide handle, has been led across the lobby and is now positioned near the elevator doors, approaching the call-button area while the elevator doors remain closed and no button has been pressed yet.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000165.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000166.jpg,"""The robotic dog is navigating a tiled hallway with vertical black wall panels, and a white door is visible. The view appears to be from the robot's onboard camera capturing a forward-facing view as it moves through the corridor. The environment is unobstructed.""","""User holding the robot guide handle and standing in front of closed elevator doors; call buttons are visible to the left of the doors, indicating the user has approached and likely called the elevator and is now waiting for it to arrive.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000214.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000215.jpg,"""User and robot are now inside the elevator car with doors open to the hallway. Other people are present. The floor-selection panel is visible but no button press is occurring yet, indicating the transition between entering and selecting the destination floor.""","""User points the control remote towards the robot. Robot is facing the elevator while another users feet are to the right side.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000227.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000228.jpg,"""Robot and control facing the elevator. Users feet seen on both sides of robot.""","""User and robot are fully inside the elevator with the doors closed, standing near other passengers while the elevator is moving between floors; button selection already appears to be done and they are currently riding to the destination.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000240.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000241.jpg,"""Robot leaves the lift into the room. User in front where you can see the hand holding the control. And you can see feet on either side.""","""Elevator doors are open at the destination floor, the user and robot are at the threshold facing outward preparing to exit the elevator; other people are present but not blocking the way.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000263.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000264.jpg,"""The handler is walking alongside the robotic dog on the dogs left hand side. The task appears to be walking alongside the handler. The dog appears to be scanning the area, and the path is free from hazards and obstructions.""","""The elevator doors are open at the destination floor and the user with the robot guide dog is in the doorway area moving out into the lobby, indicating the exit phase of the elevator journey. Other people are present but the space is clear and safe.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000277.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000278.jpg,"""user is on the side of robot. Robot is in large room going to wards a doorway. with no obstacles.""","""The elevator doors are open at a new floor. The user and robot are at the threshold, with the user starting to move out toward the lobby area while the robot remains just inside the elevator. Floor selection and riding phases appear completed, and the team is in the process of exiting safely with other people nearby but not obstructing.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000294.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000295.jpg,"""there is a large atrium where the robot and two other people are. A man is standing nearby with the control of the robot and another person is to the right, looks like they are talking. The robot does not have a clear path and is unsure where to go.""","""The elevator doors are open at a new floor. The user, holding the robot guide dog handle, is at the threshold and beginning to exit the elevator while the robot is just outside in the hallway; other people are nearby but not obstructing the path, indicating the ride and floor selection phases are done and the team is in the process of completing the exit.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000298.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000299.jpg,"""Two users are partially seen standing near the robot interacting with it. The hallway is clear with no obstacles. The environment has large windows and a reception desk. The space is safe for navigating and demonstration.""","""User and robot are in an open lobby area away from any visible elevator; the robot is near the user while another person stands nearby, indicating early approach phase before reaching the elevator or any buttons.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000307.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000308.jpg,"""In an open lobby area away from any visible elevator, the user stands near the guide robot and another person; they appear to be at the beginning of the task, preparing to move toward the elevator.""","""The handler appears to be on the right of the robotic dog with only their shoes visable. The robotic dogs task appears to be walking down the corridor. The robotic dog is walking on a trajectory free from hazards and obstructions, howver appears to be drifting.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000314.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000315.jpg,"""Robot and user are in a lobby area away from the elevator; they appear to be preparing or starting to move toward the elevator, with no elevator or buttons visible yet.""","""Two users are partially seen standing near the robot; this depicts a live demonstration or test. The environment is clear with no visible obstacles indicating a safe setting for robotic navigation.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000348.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000349.jpg,"""In the lobby area away from any visible elevator, the robot is near two people who appear to be preparing or starting to move; no elevator doors or buttons are in view, indicating the elevator interaction has not yet begun beyond initial approach in the building.""","""The robot is not pursuing a straight path, there are obstacles in the way, there is no visible user. A man stands in the way ,it is a large area seemly empty ahead but people to the right.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000354.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000355.jpg,"""The robot and handler have moved from the lobby toward the elevator area. In the current frame, the elevator doors are open with another person entering, while the robot and its operator are still a short distance away, approaching the elevator but not yet at the threshold or interacting with buttons.""","""Robot is facing the elevator. Women is entering the lift in front and a user is crouched to the left looking down at the robot.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000358.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000359.jpg,"""The robot and user are in the lobby facing an open elevator where another person is standing inside. The team appears to have called the elevator already and is waiting near the lobby area before moving forward to enter.""","""The robot is stationary near a wall with a fire extinguisher; near it there's a user whose feet are the only body parts visible. There's another user inside a lift, and another one is standing in the hallway near the staircase. The robot is properly aligned with the path and appears paused for observational purposes with no visible hazards or misalignment.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000374.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000375.jpg,"""Robot and user are in the lobby facing the closed elevator doors at the origin floor. After earlier elevator activity with other people, the car has departed and doors are closed; the team appears to be preparing or waiting to start their own elevator interaction.""","""Robot is facing the elevator and stairs. User crouched on the left with laptop. Another users feet by stairs.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000406.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000407.jpg,"""Current view is from just outside the elevator as the user leads the robot across the threshold into the car while the doors remain open; entry phase is in progress and no floor buttons have been selected yet.""","""robot is in elevator. user is behind robot with only his hands and user visible. there are no abstractions in robots path.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000406.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000407.jpg,"""User's hands are visible and is guiding the dog into the elevator, who is complying. No hazards.""","""Current view is from just outside the elevator as the user leads the robot across the threshold into the car while the doors remain open; entry phase is in progress and no floor buttons have been selected yet.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000428.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000429.jpg,"""The robot and two other people are in a lift with the door closed. The robot is waiting to alight first. There is a man to the left and a person to the right with just feet showing, this is the user""","""User and robot are fully inside the elevator with the doors closed, riding together with another person after having already entered and selected a floor.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000434.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000435.jpg,"""User and robot guide dog are fully inside a moving elevator with doors closed, standing among a few other passengers; floor selection appears already done and they are currently riding to the destination floor.""","""The user appears to be beside the robotic dog. The task looks to be waiting at the elevator door, task appears to be completed. The robotic dog is stationery, scanning the environment. It does appear to be too close to the door which may be a saftey risk.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000439.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000440.jpg,"""User and robot are inside a moving elevator with doors closed, standing among other passengers after having selected the destination floor.""","""The user is behind the robot dog in the lift, only the hand and controller is visible. The robotic dog is stationery and appezars to be scanning the environment in a fixed position facing the door. No obstructions or hazards present. The task of reaching the door has been safely achieved.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000477.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000478.jpg,"""Robot moving forward in room. Users feet in front oof robot. Obstructing the robots path.""","""The user and robot have exited the elevator onto a building floor lobby area. They are standing together away from the elevator, indicating the elevator ride and exit have been successfully completed with no visible hazards while other people are nearby but not obstructing.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000509.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000510.jpg,"""The handler is stationery on the left hand side of the robotic dog. The task appears to be approach the elevator. The robotic dog appears to be stationery scanning the environment. The path is clear of hazards and obstruction. Task not completed.""","""User and robot are standing inside the closed elevator with other people; floor button has already been selected and the elevator is currently moving between floors.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000510.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,"""Robot is facing a elevator. User is crouched down on the left on a laptop. Another users feet and body by stair.""","""Current frame shows the user and guide robot standing inside a closed elevator car with another person present. The call and floor-selection phases have already occurred and doors are closed, indicating the elevator is in motion between floors.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000512.jpg,"""Robot dog is stationary and stood up. Male closest to the dog is working on a computer connected to the dog. Dog has camera attached to head that it pointed upwards. They are in a building lobby outside of a lift.""","""The robot and people are in the hallway in front of a closed elevator at the origin floor. The team appears to be setting up the robot; no one is interacting with the call button or elevator yet, so the elevator task is in the early approach phase.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000512.jpg,"""The robot and people are in the hallway in front of a closed elevator at the origin floor. The team appears to be setting up the robot; no one is interacting with the call button or elevator yet, so the elevator task is in the early approach phase.""","""User is stationary  crouched down in center of the room. elevator is visible in front of robot wit a door to the left of robot. The elevator door is clearly visible with no visible obstructions, no hazards are present. the robot seem to be proceeding to the elevator door.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000512.jpg,"""The robot and people are in the hallway in front of a closed elevator at the origin floor. The team appears to be setting up the robot; no one is interacting with the call button or elevator yet, so the elevator task is in the early approach phase.""","""User is crouching down and using a laptop that is on the ground. Both the dog and user are opposite the elevator.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000574.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000575.jpg,"""Robot has moved closer to the closed elevator doors compared with previous frames; people are nearby but not interacting with buttons yet, indicating the approach phase toward the elevator before calling it.""","""The handler has guided the robot to s lift and is in a good position to guide it into the lift when the doors open. The lift is in a corner of an area, there is a cupboard to the right and a open glass door that leads into a canteen/meeting room.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000605.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000606.jpg,"""The robot guide dog is inside the closed elevator car, away from the doors, indicating that the elevator has departed and is currently riding between floors after floor selection was already completed.""","""The user is not visable in the scene. The robotic dog seems to be stationery waiting for the door to open or close and scanning the environment. The position of the dog is misaligned potentially causing issues exiting the elevator.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000610.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000611.jpg,"""Robot is fully inside the elevator near the rear wall with the doors open to a landing, indicating the elevator has arrived at a floor and is ready for the user and robot to exit, progressing toward completion of the elevator journey.""","""Robot is in elevator. Elevator door is open. user is not visible.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000622.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000623.jpg,"""The robot is in a lift it is to the left of the door opening. The obstruction would be that it is not going to walk straight out the door, A man is stood to the right holding the controls for the robot movement.""","""Robot and a person are inside the closed elevator; a button panel shows an illuminated button, indicating a floor has been selected and the elevator is currently traveling.""",B
