prev_image,current_image,description_a,description_b,model_position
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000222.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000223.jpg,"""""""User stands near closed elevator doors with the robot guide beside them, reaching toward and pressing the elevator call button, initiating the elevator interaction.""""""","""""""User and robot are right in front of the elevator door. Only user's hands are visible.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000263.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000264.jpg,"""""""Dog is inside the elevator, with user's foot barely visible. No hazards around.""""""","""""""Robot and user are now inside the elevator with the elevator doors open to the hallway; entry phase is essentially complete and floor selection or door closing has not yet occurred.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000290.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000291.jpg,"""""""The handler is stationery in the back right hand side of the dog and lift. The dog is stationery in the lift, scanning the environment and its pathway is free from obstruction. The task appears to be entering the lift, this has been completed successfully.""""""","""""""Robot and user are fully inside the elevator car; the user is standing near the control panel, but button use or door state is not visible, indicating the early phase of the elevator ride after entry.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000296.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000297.jpg,"""""""User and robot are fully inside a closed elevator car with the floor button panel visible and lit, indicating that a floor has been selected and the elevator is currently riding between floors.""""""","""""""User is stationery by the left hand side of the door lwift. The robotic dogs task appears to be waiting at the door. The dog is stationary, scanning the area, and the path is free from obstruction and hazards. Task completed successfully.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000305.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000306.jpg,"""""""Robot is elevator. Elevator door is open user is on the left of robot. Robot is aligned to elevator door.""""""","""""""Elevator doors are fully open at the destination floor. The robot is positioned inside the elevator facing the open doorway, and the user is at the threshold preparing to exit. Elevator floor selection and ride are completed; the current phase is safe exiting from the elevator. A swing door to the corridor is visible outside but not yet being interacted with.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000306.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000307.jpg,"""""""robot is in elevator. elevator doors are open. Robot is in line wit doors. user is on the left of robot, There are no obstructions in robots path.""""""","""""""Elevator doors are fully open at the destination floor. The robot is positioned at the threshold preparing to exit, with the handler standing inside the elevator and another person outside. Elevator riding and floor selection are complete, and the team is in the process of exiting the elevator; no door interaction is occurring yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000307.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000308.jpg,"""""""Elevator has arrived at the destination floor with doors fully open. The robot and user are at the elevator threshold preparing to exit into the hallway; elevator interaction is in the exit phase, with door tasks not currently active.""""""","""""""Two users' feet are seen; one seems to be interacting with the robot, having held its handle. The robot is facing an open door that may be leading to other rooms. No visible obstacles seen.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000001.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000002.jpg,"""""""Robot is in front of door. user is on the right of robot. There are no visible obstructions.""""""","""""""Robot and user are in a hallway facing a closed wooden door at some distance, beginning the door approach phase; no handle or button interaction has started yet, and no elevator is involved in this frame.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000002.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000003.jpg,"""""""Robot facing door in the middle of the room. Users feet to the left.""""""","""""""Robot is positioned in front of a closed interior door leading to a lift lobby, with the user standing slightly behind and to the side, indicating the start of the door interaction as they approach the door; no handle or button interaction yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000019.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000020.jpg,"""""""User and robot are stopped directly in front of a closed push door. The user’s hand is reaching toward the handle area, beginning to locate the handle while the robot waits beside the door.""""""","""""""A door is clearly seen; a user hand is also seen trying to guide the robot. The robot is placed near a closed door in a tiled hallway. The user hand pointing towards the door suggests an interaction cue for the robot. The environment is unobstructed, a safe setting for navigating or task execution.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000032.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000033.jpg,"""""""The door is fully open and the robot is moving through the doorway toward a corridor where a guide dog waits outside; the door interaction is in the passage phase and no elevator interaction is occurring.""""""","""""""The robot is moving towards a door that is ajar, it is not in line with the door and is slightly to the left of the door. The room the robot is going to go through has a dog that is leashed in the other side, this would cause an obstruction.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000046.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000047.jpg,"""""""The handler is not visable in the scene.It appears that the robotic dogs task is to enter the room with the real dog, however it's pathis obstructed by the door and someone standing in the doorway. The task is not compleed.""""""","""""""The door behind the camera is open, and the guide dog is standing ahead in the hallway, indicating that the user and robot have already passed through the doorway and completed the door interaction; no elevator interaction is occurring yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000063.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000064.jpg,"""""""Robot and guide dog are in front of a bank of closed elevator and restroom doors, positioned in the lobby area and orienting toward the elevators; no call button or door interactions have started yet.""""""","""""""The robot is placed in a hallway facing restroom doors, probably to guide the user to the restrooms. The robot is alongside a real guide dog. The robot appears stationary and aligned with the path, equipped with sensors and mounted components for navigation. The environment is clean and unobstructed.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000064.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000065.jpg,"""""""Robot and guide dog are positioned near a closed elevator at the origin floor. The user is approaching the elevator area; no call button or door interactions have started yet. Nearby restroom doors are closed and not being used.""""""","""""""Robot is at the start of the middle of a room with toilets in front of the robot. There is a dog next to the robot on the left.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000088.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000089.jpg,"""""""The robot guide dog is leading the user through an already opened swing door; the user’s legs are stepping through the doorway, indicating the passage phase of the door interaction. No elevator interaction is occurring in this frame.""""""","""""""The robot is being handled by a person and is heading towards a door which is slightly open. To the right there is a man walking away and there is a yellow hazard sign in the middle of the corridor.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000101.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000102.jpg,"""""""user is holding robot. His feet are visible. robot is stationary.""""""","""""""User with the robot guide is near but not yet at the closed brown door ahead; no handle or button interaction has begun, indicating the early approach phase of a door interaction, not an elevator task.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000110.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000111.jpg,"""""""Robot is in entering a room in the middle. User feet are too the left.""""""","""""""The robot and user are in a corridor approaching a closed manual door ahead; no handle or button interaction has started yet, and no elevator is involved in this frame.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000114.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000115.jpg,"""""""The dog and the user are near the door, with the user on right. There are no hazards visible.""""""","""""""Robot and user are in a corridor facing a closed door labeled COM2 1st Storey. They are still at some distance from the door with no handle contact yet, indicating the early approach phase of the door interaction; no elevator interaction has started.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000127.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000128.jpg,"""""""The handler appears to be on the left hand side with only their feet visable. The robotic dogs task appears to be walking towards the closed door. The dog appears to be scanning the environment, and the path is free from hazards and obstructions. The task appears to still be in progress.""""""","""""""Robot and user are in a corridor facing a closed wooden door at some distance; no interaction with the handle yet, early approach phase of the door task, elevator interaction has not started.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000150.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000151.jpg,"""""""The robotic dog is placed in a hallway facing a wooden door in the background. A person stands near the door, while another one is visible in the foreground, possibly interacting with or guiding the robot. The robotic dog appears aligned with the path and equipped with sensors for navigation; no obstacles are in the present environment.""""""","""""""Robot guide dog is positioned directly in front of a closed hinged door, with the user nearby but not yet reaching for the handle, indicating the start of the door interaction phase (approach) and no elevator involvement yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000161.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000162.jpg,"""""""Dog and user are right in front of the door. The dog seems to have successfully opened the door, as it is open.""""""","""""""The robot and user are at the open hinged door, moving through the doorway into the next area; door operation is completed and passage is underway, with no elevator interaction in this frame.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000172.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000173.jpg,"""""""The robot guide system is moving through an already opened hinged door to an outdoor/landing area while the dog is ahead outside the doorway; door interaction is in the passage phase, elevator interaction has not yet begun.""""""","""""""There is no user shown. Robot is stationary and facing towards the dog.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000005.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000006.jpg,"""""""Users hands in front controlling the robot. Robot is on the middle of the room. Users feet to the left.""""""","""""""User stands in a room holding the robot guide dog’s controller while facing a closed interior door across the room. The robot is ahead, oriented toward the door, indicating the start of a door-approach phase; no handle or button interactions have begun and no elevator is involved yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000023.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000024.jpg,"""""""Robot is facing the door. Users hand can be seen controlling the robot. Users feet to the left.""""""","""""""User holding the robot guide interface is in a small room approaching a closed wooden door ahead; the robot faces the door, indicating the start of a door interaction with no handle or button contact yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000033.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000034.jpg,"""""""User's feet visible in left of frame. The dog is close to the door.""""""","""""""The robot guide dog and user are in front of a closed hinged door with the handle visible; they appear to be approaching and positioning for a door-opening interaction, with no elevator involved yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000046.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000047.jpg,"""""""Robot is heading out of one room into another. The users hands can be seen controlling it.""""""","""""""The user, holding the robot guide handle, is moving through an already open hinged door from a blue-floored room toward a carpeted hallway. The door interaction is in the passage phase; no elevator interaction is occurring yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000071.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000072.jpg,"""""""The robotic dog is positioned near a user who is seated and only the legs can be seen. The floor of the room is blue in color, and the walls are beige. The robotic dog faces a taped path on the floor, suggesting a guidance task, while the user remains stationary. The environment includes desks and chairs, and there's another person standing near the wall, indicating a controlled testing space with no visible hazards.""""""","""""""Robot and user are in a room away from the closed door; no door or elevator interaction has started yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000082.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000083.jpg,"""""""The robot is in a room quite large but there are quite a few obstacles that could prove to be hazardous, There is a dog under a table to its right a swivel chair to the left and other bits on the floor in front of it by the wall. The handler is sttood in front of the robot but a distance away, he can easily guide the robot to the door in the corner to its right.""""""","""""""The user stands away from the closed room door while the robot guide dog is in the center of the room facing the user. No door or elevator interaction is currently underway; this appears to be a pre-task or transition state in a clear indoor environment with another (real) dog resting by the table.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000118.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000119.jpg,"""""""User, holding the robot guide dog handle, is positioned in front of a closed manual door. The robot faces the door, indicating the start of a door interaction, but the user has not yet searched for or operated the handle. No elevator interaction is occurring.""""""","""""""The handler i sbehind the robot dog with only the hand and controller visable. The robotic dog is stationary by the door, scanning the environment. There are no obsructions or hazards in its path. Task appears to be walking to the door, this is completed successfully.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000169.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000170.jpg,"""""""Robot and user are in a hallway moving toward a closed room door ahead; no handle or elevator interaction has started yet, and bystanders are present but not obstructing the path.""""""","""""""Robot is in the middle of the room. User is stood in the corner of the right room with a phone in his hand. Whilst another user crouches down ahead of the robot.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000214.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000215.jpg,"""""""User is in a hallway holding the robot guide handle and moving toward a closed hinged door on the left; no door handle or elevator button interaction has started yet.""""""","""""""The robot and its handler are in a corridor that narrows as you go further down, The handler appears to be at an awkward angle to control the robot with an outstretched hand grasping the handle of the robot. There is a workman in the corridor where the robot will pass, hit will have to wait until taht man moves.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000222.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000223.jpg,"""""""User stands beside the guide robot in a hallway some distance from a closed side door; no elevator is in view and no handle or button interaction is occurring yet, indicating an early approach/transition phase before door or elevator operations begin.""""""","""""""The user of the robot is guiding the robot down a corridor, he is to the right of the robot. The corridor will narrow  as the robot passes down. There is a workman crouching down in the narrow bit, he is in the way.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000226.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000227.jpg,"""""""In a corridor on the origin floor, the user stands behind the guide robot which is oriented toward a closed door on the left; no door or elevator interaction has begun yet, and another person is further down the hall not affecting movement.""""""","""""""Robot is in the middle of the room with control. No obstacles and users feet to the left.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000228.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000229.jpg,"""""""The user, guided by the robot, is walking along a hallway on the origin floor, approaching a closed manual door; no handle or elevator button interaction has begun yet, with another person present further down the corridor.""""""","""""""robot is passage. user is on the right side of robot. There is a person in front of robot.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000231.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000232.jpg,"""""""Robot and user are in a hallway near a closed lab door; the robot is positioned close to the door while the user stands slightly back, indicating the early approach phase of door interaction with no handle contact yet.""""""","""""""The robotic dog is walking along a carpeted hallway under human supervision, with users nearby, including one wearing a white shirt and blue shorts. The robot seems aligned with the hallway pathway and is equipped with sensors for navigation. The environment is well lit and unobstructed with wooden doors and signage indicating an indoor facility suitable for testing.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000233.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000234.jpg,"""""""Handler is to the right hand side of the robotic dog, only feet visable. The robotic dog is stationery, scanning teh environment, the pathway free from obstruction and hazards. The task appears to be wait at the door, which looks to be successfully completed.""""""","""""""Robot and user are in a hallway facing a closed lab door; the robot is positioned near the door while the user stands slightly back, indicating the start of a door interaction with no handle contact yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000270.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000271.jpg,"""""""The user, holding the robot guide handle, has already passed through the propped-open wooden door into the next area. The robot is just beyond the doorway on the new side, and another person stands further inside. The door interaction phase is effectively complete, and no elevator is involved yet.""""""","""""""The handler is behinfd the robotic dog with the controls and their hand only visable. The robotic dogs task apperas to be leaving he room through the door, the robotic dog is scanning the environment whilst walking. The door is partially obstructed by a human, and the robotic dog appears misaligned to get through the door successfully.""""""",A
