prev_image,current_image,description_a,description_b,model_position
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000127.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000128.jpg,"""Robot (guide-dog platform) is now outside an open elevator with two people standing nearby. Compared with earlier frames showing the robot inside the cabin, the robot has moved out to the landing and the elevator doors are open (arrived at destination). Floor selection/call appears already completed (panel light visible earlier). Safety concerns: robot hardware and loose cables on the floor present a trip/hazard risk at the elevator threshold while people stand nearby. Task is in the exit phase, not yet fully completed.""","""The user is to the left hand side of the screen, appears to be stationery with only feet visable. The robot dogs task appears to be reaching the elevator doors. The Path is clear of obstructions and hazards, and the dog appears to be moving towards the doors on a misaligned path. The task of reaching the doors has not been completed.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000148.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000149.jpg,"""Robot is positioned directly in front of the elevator doors with several people standing around. Doors are closed and no button press or floor selection is visible in this frame. Compared with the previous frame (doors partially open), the doors are now closed and the robot is at the elevator threshold ready to proceed. Cables and exposed electronics on the robot and people standing nearby present a trip/obstruction hazard; the full elevator journey (enter → select floor → ride → exit) is not complete.""","""Robot in the middle of the room facing the elevator. Users feet seen on left and right side of robot.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000179.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000180.jpg,"""Robot is front of elevator . user is not visible. There are no obstructions in robots path.""","""Robot is positioned facing closed elevator doors just outside the cabin while multiple people stand nearby; no one is pressing the call or floor buttons and the group appears to be waiting for the elevator (exposed robot wiring and components present create a tripping/hazard risk).""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000206.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000207.jpg,"""Robot is positioned facing a closed elevator door at the origin floor. Two people stand near the robot (one holding a cane/tripod) but no one is pressing the call button yet (call panel visible to the right). The scene is clear of crowds but cables and robot components on the floor present a trip hazard. Task is still in the approach phase prior to calling and entering the elevator.""","""Robot is in front of elevator doors. user is standing on the front left of robot with his body visible except his head. There are no visible obstructions in robots path.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000206.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000207.jpg,"""User is standing to the left of the dog who is in front of an elevator. A laptop is visible on the left.""","""Robot is positioned facing a closed elevator door at the origin floor. Two people stand near the robot (one holding a cane/tripod) but no one is pressing the call button yet (call panel visible to the right). The scene is clear of crowds but cables and robot components on the floor present a trip hazard. Task is still in the approach phase prior to calling and entering the elevator.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000218.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000219.jpg,"""The robot is in the corner of a room/corridor with entrances to either side. The user is guiding the robot using his left hand to control it to a lift entrance. The robot is not in line with the lift door.""","""Robot and user are positioned directly in front of the elevator call panel. The robot (mast/camera) is oriented toward the button and the user (holding a handheld controller) appears to be interacting with or about to press the call button. Elevator doors are closed and stationary. One other person is nearby; wiring and robot components on the floor present a minor trip hazard and partially block the threshold area.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000222.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000223.jpg,"""Robot is facing wall roughly 5cm from the wall. User is gripping the robot from handle at the top of the machine.""","""Robot is positioned at the elevator threshold and has approached the wall. The user (hand visible) is reaching toward/pressing the elevator call button. Elevator doors remain closed (waiting). Another person is standing nearby. Cables on the floor and a caution/fire sign are present — potential trip/slip hazards. No floor selection or entry yet; task is in the calling/waiting phase.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000222.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000223.jpg,"""Robot is positioned at the elevator threshold and has approached the wall. The user (hand visible) is reaching toward/pressing the elevator call button. Elevator doors remain closed (waiting). Another person is standing nearby. Cables on the floor and a caution/fire sign are present — potential trip/slip hazards. No floor selection or entry yet; task is in the calling/waiting phase.""","""Robot is in front  of wall next to elevator door. controls hand is only visible on top of robot. The wall is obstating the robot which is preventing it from entering the elevator door.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000222.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000223.jpg,"""Robot is positioned at the elevator threshold and has approached the wall. The user (hand visible) is reaching toward/pressing the elevator call button. Elevator doors remain closed (waiting). Another person is standing nearby. Cables on the floor and a caution/fire sign are present — potential trip/slip hazards. No floor selection or entry yet; task is in the calling/waiting phase.""","""User and robot are right in front of the elevator door. Only user's hands are visible.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000263.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000264.jpg,"""Compared with earlier frames showing the user/robot at the exterior call button, the robot and user have moved into the elevator car. Doors are open and the robot is inside near the threshold. No floor button press is visible yet — looks like the pair have boarded and are about to select a destination. Exposed wiring on the robot and its bulky placement near the doorway present a mild safety/trip concern.""","""Robot is in elevator. Elevator doors are open. Robot is facing the side of the elevator wall. control is standing in elevator door way.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000263.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000264.jpg,"""Compared with earlier frames showing the user/robot at the exterior call button, the robot and user have moved into the elevator car. Doors are open and the robot is inside near the threshold. No floor button press is visible yet — looks like the pair have boarded and are about to select a destination. Exposed wiring on the robot and its bulky placement near the doorway present a mild safety/trip concern.""","""Dog is inside the elevator, with user's foot barely visible. No hazards around.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000290.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000291.jpg,"""The handler is stationery in the back right hand side of the dog and lift. The dog is stationery in the lift, scanning the environment and its pathway is free from obstruction. The task appears to be entering the lift, this has been completed successfully.""","""Robot and user are both inside the elevator at the origin floor. Elevator doors appear closed and interior handrails and control panel are visible on the back wall. The user stands to the right holding/controlling the robot; no floor button press is visible yet (user appears to be locating/selecting floor). Exposed robot wiring and components inside the small elevator present a minor safety/trip hazard. One other person present, not obstructing movement.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000296.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000297.jpg,"""Robot and two people are inside the elevator. The robot is centered on the floor; a person stands near the control panel (green indicator visible) and appears to be preparing to select a floor. Elevator doors are in the process of closing (metal panels visible). There are exposed cables and hardware on the robot on the floor which present a minor trip/hazard risk while people move and the elevator operates.""","""User is stationery by the left hand side of the door lwift. The robotic dogs task appears to be waiting at the door. The dog is stationary, scanning the area, and the path is free from obstruction and hazards. Task completed successfully.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000305.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000306.jpg,"""Robot is inside an open elevator near the door threshold facing a bright hallway. Two people (legs visible) are in the car. The elevator button panel shows illuminated (green) indicators — floor selection appears to have been made. Doors remain open and the group is still at the origin floor, awaiting the elevator to move.""","""Robot is elevator. Elevator door is open user is on the left of robot. Robot is aligned to elevator door.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000306.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000307.jpg,"""robot is in elevator. elevator doors are open. Robot is in line wit doors. user is on the left of robot, There are no obstructions in robots path.""","""Doors are open and the robot is positioned at the elevator threshold facing outward toward a bright corridor labeled '1st storey'. People are standing inside the elevator. The call button was pressed earlier (panel shows green) and elevator has arrived. The robot and user are about to exit; loose cables and proximity of feet present minor safety concerns.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000307.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000308.jpg,"""Elevator doors are open at a floor (sign visible outside). The robot is positioned at the elevator threshold facing out and the human users are standing in the car preparing to step out. Floor-selection/call button interaction appears already finished. Small safety concern: the robot's low chassis, exposed wiring and wheels are near the doorway and could be a trip/hazard during egress — guide the user carefully over the threshold and ensure the robot clears the doorway before the person steps out.""","""Two users' feet are seen; one seems to be interacting with the robot, having held its handle. The robot is facing an open door that may be leading to other rooms. No visible obstacles seen.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000001.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000002.jpg,"""Robot and user have moved out of the elevator into the corridor/lobby. Elevator doors are closed behind them. The robot is positioned outside the elevator threshold, people are nearby; floor selection and ride appear completed and the user is exiting/has exited to the destination floor.""","""Robot is in front of door. user is on the right of robot. There are no visible obstructions.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000002.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000003.jpg,"""Robot facing door in the middle of the room. Users feet to the left.""","""Robot is positioned directly in front of a closed wooden door (marked COM2). In prior frames the elevator doors were open and a call-panel was visible, but in this current frame the elevator/door is closed and the human guide is standing to the right. The robot and user appear to have arrived at the destination floor and are at the final doorway preparing to exit/enter — the elevator journey has arrived but final exit/completion has not yet occurred.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000019.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000020.jpg,"""Robot and user are positioned directly in front of a closed wooden elevator/ lift door. The robot has moved forward from the hallway center toward the door; the user (hand visible) appears to be indicating or reaching toward the door area but no call or floor button press is visible. The environment is not crowded (one other person present). The elevator doors are closed and waiting; the task is at the calling/door interaction stage, not yet entered or completed.""","""A door is clearly seen; a user hand is also seen trying to guide the robot. The robot is placed near a closed door in a tiled hallway. The user hand pointing towards the door suggests an interaction cue for the robot. The environment is unobstructed, a safe setting for navigating or task execution.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000032.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000033.jpg,"""The robot is moving towards a door that is ajar, it is not in line with the door and is slightly to the left of the door. The room the robot is going to go through has a dog that is leashed in the other side, this would cause an obstruction.""","""Robot has approached the closed wooden door and is moving through a partially opened door. Earlier frames showed the robot approaching the door and a person reaching toward it; in this current frame the door is opening and the robot is entering the threshold while a person and a dog are visible beyond the doorway. No call or floor buttons have been pressed yet. Monitor for trip hazards from exposed wiring, close proximity of people/dog, and ensure the robot and user clear the threshold safely before proceeding to floor selection and ride phases.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000046.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000047.jpg,"""Robot has approached and pushed/opened the wooden door and is partway through the threshold into the interior space. The user (or handler) is not fully inside; a guide dog on a leash and a blue trolley are visible just beyond the doorway, creating a partial obstruction. No call or floor buttons are being pressed in this frame. The scene indicates the team is in the entering phase of the elevator/door interaction, with minor safety concerns (obstacles, leash) to manage before continuing to button selection and riding phases.""","""The handler is not visable in the scene.It appears that the robotic dogs task is to enter the room with the real dog, however it's pathis obstructed by the door and someone standing in the doorway. The task is not compleed.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000063.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000064.jpg,"""Robot and guide dog are positioned in front of the elevator area. The metal elevator doors (left) are closed and there is no visible interaction with a call button. The robot has moved from the wooden doorway area in previous frames and is now facing the elevator; the guide dog stands nearby. No floor selection or entry has occurred yet — next step is to locate and press the elevator call button while ensuring the dog and cart do not block the doorway.""","""The robot is placed in a hallway facing restroom doors, probably to guide the user to the restrooms. The robot is alongside a real guide dog. The robot appears stationary and aligned with the path, equipped with sensors and mounted components for navigation. The environment is clean and unobstructed.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000064.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000065.jpg,"""Robot and guide dog are positioned at the elevator area in front of closed elevator doors. The elevator appears idle at this floor (doors closed). No call or floor button interaction is visible; environment is clear and there are no immediate safety or social obstructions. The team is at the approach/arrival stage but has not yet called or entered the elevator.""","""Robot is at the start of the middle of a room with toilets in front of the robot. There is a dog next to the robot on the left.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000088.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000089.jpg,"""The robot is being handled by a person and is heading towards a door which is slightly open. To the right there is a man walking away and there is a yellow hazard sign in the middle of the corridor.""","""Final frame shows the guide dog and a person walking away from the elevator area while the robot follows. Elevator (silver doors) remains closed at the origin floor. No call or floor-button interaction is visible — the users appear to have left the elevator area via a different door, so the elevator journey was not initiated/completed.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000101.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000102.jpg,"""Robot and guide dog are at the elevator area (stainless elevator doors visible to the left in earlier frames). Compared to earlier frames the robot has moved forward into the lobby area toward a wooden doorway; the elevator stainless doors remain closed (no arrival indicator). No call button or floor button press is visible. A person has approached from the right and now partially occludes the view (arm across frame), which may create a minor collision/occlusion risk and could interfere with pressing buttons or entering the elevator. Task is still in the approach phase — call/press actions and entry have not occurred.""","""user is holding robot. His feet are visible. robot is stationary.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000110.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000111.jpg,"""Robot has guided the user to the elevator area. The user (person at right) is extending an arm and appears to be locating or reaching for the call button; elevator doors remain closed (no arrival). The robot is positioned immediately in front of the doors, guiding the approach. No other people or hazards visible; journey not yet started.""","""Robot is in entering a room in the middle. User feet are too the left.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000114.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000115.jpg,"""handle is standing to the left of robot. Bottom of door is visible. Robot is in front of door with no visible obtentions.""","""Robot guide and user are positioned directly in front of a closed elevator/door (signage 'COM2 1ST STOREY' visible). The user has extended an arm and is pointing toward the panel beside the door — likely locating the call button. The robot is positioned near the threshold and appears to have guided the user to the elevator entrance. Doors remain closed; no other people crowding the area. Next expected steps: user presses call button, waits for doors to open, then enters and selects destination floor.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000114.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000115.jpg,"""The dog and the user are near the door, with the user on right. There are no hazards visible.""","""Robot guide and user are positioned directly in front of a closed elevator/door (signage 'COM2 1ST STOREY' visible). The user has extended an arm and is pointing toward the panel beside the door — likely locating the call button. The robot is positioned near the threshold and appears to have guided the user to the elevator entrance. Doors remain closed; no other people crowding the area. Next expected steps: user presses call button, waits for doors to open, then enters and selects destination floor.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000127.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000128.jpg,"""Robot has approached and is positioned near the elevator doors. The user stands to the right, pointing toward the door/panel but has not pressed a button yet. Elevator doors are closed (likely at this floor). The system appears to be in the call/entry preparation phase; no floor selection or riding has started.""","""The handler appears to be on the left hand side with only their feet visable. The robotic dogs task appears to be walking towards the closed door. The dog appears to be scanning the environment, and the path is free from hazards and obstructions. The task appears to still be in progress.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000150.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000151.jpg,"""Robot is positioned immediately in front of the closed elevator door. The human has moved in from the right and is gesturing/pointing toward the elevator (likely locating the call button) but no button press is visible. Compared with earlier frames the user has approached the elevator and the robot has guided close to the threshold. Doors remain closed and elevator appears to be waiting at this floor. Visible cables and exposed electronics near the robot create a tripping/hazard risk; only one person is present near the door.""","""The robotic dog is placed in a hallway facing a wooden door in the background. A person stands near the door, while another one is visible in the foreground, possibly interacting with or guiding the robot. The robotic dog appears aligned with the path and equipped with sensors for navigation; no obstacles are in the present environment.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000161.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000162.jpg,"""Robot is in front of wall, to the left side of door. users feet are visible. Robot is not aligned to door. Wall is obstructing robot.""","""Robot has moved up to the doorway and is positioned at the threshold while the door is slightly ajar (opening). The human is at the threshold/just outside the doorway (one foot visible) and appears to be gesturing; no button press is visible. Progression: approach and wait phases completed, now actively entering. Cables and exposed electronics on the robot and the narrow clearance at the door present minor trip/collision risk. Other people present in the scene (human guiding/observing).""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000161.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000162.jpg,"""Robot has moved up to the doorway and is positioned at the threshold while the door is slightly ajar (opening). The human is at the threshold/just outside the doorway (one foot visible) and appears to be gesturing; no button press is visible. Progression: approach and wait phases completed, now actively entering. Cables and exposed electronics on the robot and the narrow clearance at the door present minor trip/collision risk. Other people present in the scene (human guiding/observing).""","""Dog and user are right in front of the door. The dog seems to have successfully opened the door, as it is open.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000172.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000173.jpg,"""Robot has driven up to and is partially through the wooden doorway/threshold. The user (camera viewpoint and visible shoe) is immediately behind the robot and appears to be entering as well. Compared with earlier frames the robot moved forward toward the door and the door is now open; no call/floor-button interaction is visible. A dog/other person and a cart are visible beyond the threshold, and the robot has exposed wiring and low components — potential trip/collision hazards as the team enters. The elevator journey is in the entering phase (not yet completed).""","""There is no user shown. Robot is stationary and facing towards the dog.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000005.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000006.jpg,"""User is inside a room holding a remote controller with the robot directly ahead. No elevator or elevator controls are visible. Across previous frames the robot moved from a tiled corridor area toward an interior room; the elevator interaction has not begun (no call or floor buttons pressed). Other people are present in the room.""","""Users hands in front controlling the robot. Robot is on the middle of the room. Users feet to the left.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000023.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000024.jpg,"""Robot is facing the door. Users hand can be seen controlling the robot. Users feet to the left.""","""User (holding a remote) and the robot are inside a small room facing closed double wooden doors. Compared with earlier frames (where the robot was in a tiled corridor near an open doorway), the robot has been brought into this interior space and is now positioned at the door threshold. No call or floor buttons are being located or pressed in this frame, and no elevator car or open elevator doors are visible — the doors in view are closed. The scene appears clear and not crowded (another person is partially visible), so the interaction is still in the approach/positioning stage prior to calling or entering an elevator.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000033.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000034.jpg,"""Robot and guide-user are positioned directly in front of a closed set of doors with the elevator call panel visible on the right wall. The operator's arm/hand is raised toward the door area (appears to be locating/attempting the call button). Doors remain closed and elevator has not arrived yet. Another person stands to the left; area is clear and no immediate hazards are visible.""","""Robot is upright in a hospital 1 metre from a door. The door is closed blocking the robot's access to the adjacent room. User appears to have no visible hold of the robot.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000033.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000034.jpg,"""Robot and guide-user are positioned directly in front of a closed set of doors with the elevator call panel visible on the right wall. The operator's arm/hand is raised toward the door area (appears to be locating/attempting the call button). Doors remain closed and elevator has not arrived yet. Another person stands to the left; area is clear and no immediate hazards are visible.""","""handle is in room with only legs and feet visible. Robot is in room to the right side of door. Bottom of door is only visible. Door is close which prevents robot from entering. No obstacles in path.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000033.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000034.jpg,"""Robot and guide-user are positioned directly in front of a closed set of doors with the elevator call panel visible on the right wall. The operator's arm/hand is raised toward the door area (appears to be locating/attempting the call button). Doors remain closed and elevator has not arrived yet. Another person stands to the left; area is clear and no immediate hazards are visible.""","""User's feet visible in left of frame. The dog is close to the door.""",A
