prev_image,current_image,description_a,description_b,model_position
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000263.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000264.jpg,"""Robot is in elevator. Elevator doors are open. Robot is facing the side of the elevator wall. control is standing in elevator door way.""","""User and robot are positioned at the threshold of an open elevator, preparing to enter. The robot is guiding the user into the elevator car, indicating progression from waiting to entering phase.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000263.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000264.jpg,"""Dog is inside the elevator, with user's foot barely visible. No hazards around.""","""User and robot are positioned at the threshold of an open elevator, preparing to enter. The robot is guiding the user into the elevator car, indicating progression from waiting to entering phase.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000290.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000291.jpg,"""User and robot are now inside the elevator with doors open; user is positioned near floor selection panel, preparing to choose destination. Robot is stationary inside, indicating successful entry phase.""","""The handler is stationery in the back right hand side of the dog and lift. The dog is stationery in the lift, scanning the environment and its pathway is free from obstruction. The task appears to be entering the lift, this has been completed successfully.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000296.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000297.jpg,"""User and robot are inside the elevator with doors open; user is pressing a floor button, indicating selection of destination while other people are present in the cabin.""","""User is stationery by the left hand side of the door lwift. The robotic dogs task appears to be waiting at the door. The dog is stationary, scanning the area, and the path is free from obstruction and hazards. Task completed successfully.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000305.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000306.jpg,"""Robot is elevator. Elevator door is open user is on the left of robot. Robot is aligned to elevator door.""","""User and robot are inside the elevator with doors open at the destination floor; user appears to be preparing to exit while a floor button is illuminated, indicating recent selection.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000306.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000307.jpg,"""User and robot are inside the elevator with doors open at the destination floor (COM2 1st Storey). The user is positioned near the control panel, indicating readiness to exit. The task is in the exiting phase after successful floor selection and ride completion.""","""robot is in elevator. elevator doors are open. Robot is in line wit doors. user is on the left of robot, There are no obstructions in robots path.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000307.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000308.jpg,"""Two users' feet are seen; one seems to be interacting with the robot, having held its handle. The robot is facing an open door that may be leading to other rooms. No visible obstacles seen.""","""User and robot are inside the elevator with doors open at the destination floor (COM2 1st Storey). The user is positioned near the control panel, indicating readiness to exit. The task is in the exiting phase after successful floor selection and ride completion.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000001.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000002.jpg,"""Robot is in front of door. user is on the right of robot. There are no visible obstructions.""","""User and robot are exiting the elevator onto the destination floor (COM2 1st Storey). Elevator doors remain open, and the user is stepping out while the robot follows closely behind. The task is in the final exit phase before completion.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000002.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000003.jpg,"""User and robot are exiting the elevator onto the destination floor (COM2 1st Storey). The elevator doors remain open, and the user is stepping out while the robot follows closely behind. The environment appears clear with no immediate obstacles or other people present.""","""Robot facing door in the middle of the room. Users feet to the left.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000019.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000020.jpg,"""A door is clearly seen; a user hand is also seen trying to guide the robot. The robot is placed near a closed door in a tiled hallway. The user hand pointing towards the door suggests an interaction cue for the robot. The environment is unobstructed, a safe setting for navigating or task execution.""","""User and robot are approaching the elevator area; user is walking alongside the robot toward the elevator door marked 'COM2 1ST STOREY'.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000032.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000033.jpg,"""User and robot are approaching the elevator area marked 'COM2 1ST STOREY'. The robot is guiding the user toward the wooden door, which likely leads to the elevator lobby. No button interaction has occurred yet; this is the initial approach phase of the elevator task.""","""The robot is moving towards a door that is ajar, it is not in line with the door and is slightly to the left of the door. The room the robot is going to go through has a dog that is leashed in the other side, this would cause an obstruction.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000046.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000047.jpg,"""The handler is not visable in the scene.It appears that the robotic dogs task is to enter the room with the real dog, however it's pathis obstructed by the door and someone standing in the doorway. The task is not compleed.""","""Robot is guiding the user toward a wooden door labeled 'COM2 1ST STOREY' which appears to lead to the elevator lobby; user is approaching the entrance area.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000063.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000064.jpg,"""User and robot guide dog are approaching the elevator area from a hallway; elevator doors are closed, no button interaction yet, task in early approach phase.""","""The robot is placed in a hallway facing restroom doors, probably to guide the user to the restrooms. The robot is alongside a real guide dog. The robot appears stationary and aligned with the path, equipped with sensors and mounted components for navigation. The environment is clean and unobstructed.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000064.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000065.jpg,"""Robot and guide dog are approaching the elevator area; user is being guided toward the elevator doors which are currently closed, indicating the start of the elevator interaction task.""","""Robot is at the start of the middle of a room with toilets in front of the robot. There is a dog next to the robot on the left.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000088.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000089.jpg,"""The robot is being handled by a person and is heading towards a door which is slightly open. To the right there is a man walking away and there is a yellow hazard sign in the middle of the corridor.""","""User and robot guide dog are approaching the elevator area; user is walking alongside the robot, which is guiding toward the elevator doors in a clear hallway.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000101.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000102.jpg,"""user is holding robot. His feet are visible. robot is stationary.""","""User and robot guide dog are approaching the elevator area; user is visible in frame, robot is positioned to assist with navigation toward the elevator call button.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000110.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000111.jpg,"""User and robot are approaching the elevator area; user is visible near the robot, preparing to interact with the elevator system.""","""Robot is in entering a room in the middle. User feet are too the left.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000114.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000115.jpg,"""handle is standing to the left of robot. Bottom of door is visible. Robot is in front of door with no visible obtentions.""","""User and robot are approaching the elevator; user is extending arm toward call button area while robot guides alongside. Elevator doors remain closed, indicating task is in early approach phase.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000114.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000115.jpg,"""The dog and the user are near the door, with the user on right. There are no hazards visible.""","""User and robot are approaching the elevator; user is extending arm toward call button area while robot guides alongside. Elevator doors remain closed, indicating task is in early approach phase.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000127.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000128.jpg,"""The handler appears to be on the left hand side with only their feet visable. The robotic dogs task appears to be walking towards the closed door. The dog appears to be scanning the environment, and the path is free from hazards and obstructions. The task appears to still be in progress.""","""User is pressing the elevator call button with assistance from the robot, which is positioned to guide and indicate the button location. Elevator doors are closed, indicating the user is in the calling phase of the elevator interaction.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000150.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000151.jpg,"""User and robot are approaching the elevator; user is gesturing toward the elevator while holding a gimbal, indicating initial positioning before calling the elevator.""","""The robotic dog is placed in a hallway facing a wooden door in the background. A person stands near the door, while another one is visible in the foreground, possibly interacting with or guiding the robot. The robotic dog appears aligned with the path and equipped with sensors for navigation; no obstacles are in the present environment.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000161.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000162.jpg,"""Robot is in front of wall, to the left side of door. users feet are visible. Robot is not aligned to door. Wall is obstructing robot.""","""User and robot are approaching the elevator; user is gesturing toward the elevator while robot guides forward; elevator doors remain closed, indicating task has not yet progressed to calling or entering phase.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000161.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000162.jpg,"""Dog and user are right in front of the door. The dog seems to have successfully opened the door, as it is open.""","""User and robot are approaching the elevator; user is gesturing toward the elevator while robot guides forward; elevator doors remain closed, indicating task has not yet progressed to calling or entering phase.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000172.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000173.jpg,"""There is no user shown. Robot is stationary and facing towards the dog.""","""User and robot are approaching the elevator area; robot is guiding user toward wooden door, likely elevator entrance, with other people visible in background.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000005.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000006.jpg,"""Users hands in front controlling the robot. Robot is on the middle of the room. Users feet to the left.""","""The current frame shows a robotic quadruped in an indoor environment, possibly a testing or lab area, with no visible elevator or indication of elevator interaction. The user is holding a controller, suggesting manual operation or calibration. No phase of the elevator task is underway; this appears to be a pre-task setup or unrelated activity.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000023.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000024.jpg,"""Robot is facing the door. Users hand can be seen controlling the robot. Users feet to the left.""","""The current frame shows a robotic quadruped in an indoor room with blue flooring, being operated via a handheld remote control. There is no visible elevator, call button, or any element related to elevator interaction. The environment appears to be a testing or lab space with furniture and equipment. No user is actively engaged in an elevator task; the robot is being manually controlled in a non-elevator context. Therefore, the comprehensive elevator interaction task has not yet begun.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000033.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000034.jpg,"""The current frame shows a robotic quadruped in an indoor room setting with no visible elevator, call buttons, or floor indicators. The user is holding a remote control and appears to be testing or calibrating the robot near a door, but there is no evidence of elevator interaction. The task has not yet begun.""","""Robot is upright in a hospital 1 metre from a door. The door is closed blocking the robot's access to the adjacent room. User appears to have no visible hold of the robot.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000033.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000034.jpg,"""The current frame shows a robotic quadruped in an indoor room setting with no visible elevator, call buttons, or floor indicators. The user is holding a remote control and appears to be testing or calibrating the robot near a door, but there is no evidence of elevator interaction. The task has not yet begun.""","""handle is in room with only legs and feet visible. Robot is in room to the right side of door. Bottom of door is only visible. Door is close which prevents robot from entering. No obstacles in path.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000033.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000034.jpg,"""The current frame shows a robotic quadruped in an indoor room setting with no visible elevator, call buttons, or floor indicators. The user is holding a remote control and appears to be testing or calibrating the robot near a door, but there is no evidence of elevator interaction. The task has not yet begun.""","""User's feet visible in left of frame. The dog is close to the door.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000046.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000047.jpg,"""Robot is heading out of one room into another. The users hands can be seen controlling it.""","""User and robot are approaching the elevator area; robot is guiding user toward the elevator call button location.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000071.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000072.jpg,"""The robotic dog is positioned near a user who is seated and only the legs can be seen. The floor of the room is blue in color, and the walls are beige. The robotic dog faces a taped path on the floor, suggesting a guidance task, while the user remains stationary. The environment includes desks and chairs, and there's another person standing near the wall, indicating a controlled testing space with no visible hazards.""","""The current frame shows a robotic quadruped in an indoor room with blue flooring, surrounded by furniture and people. No elevator is visible, and there are no indicators of elevator interaction such as call buttons, doors, or floor panels. The scene appears to be a testing or development environment unrelated to the elevator task at this moment.""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000082.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000083.jpg,"""The scene is an indoor room with a quadruped robot and several people, but no elevator is visible. The user and robot are not engaged in any elevator interaction. This appears to be a pre-task setup or calibration environment, not part of the actual elevator journey.""","""The robot is in a room quite large but there are quite a few obstacles that could prove to be hazardous, There is a dog under a table to its right a swivel chair to the left and other bits on the floor in front of it by the wall. The handler is sttood in front of the robot but a distance away, he can easily guide the robot to the door in the corner to its right.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000118.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000119.jpg,"""The scene is an indoor room with a quadruped robot and a human hand holding a blue controller device. No elevator or elevator-related elements are visible in this frame. The task has not yet begun as there is no evidence of approaching, calling, or interacting with an elevator.""","""The handler i sbehind the robot dog with only the hand and controller visable. The robotic dog is stationary by the door, scanning the environment. There are no obsructions or hazards in its path. Task appears to be walking to the door, this is completed successfully.""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000169.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-door/000170.jpg,"""The current frame shows a robot in a hallway with no visible elevator or user interaction related to elevator use. The environment appears to be an indoor corridor, but there is no evidence of any phase of the elevator interaction task being initiated or in progress. No elevator doors, call buttons, or floor indicators are visible.""","""Robot is in the middle of the room. User is stood in the corner of the right room with a phone in his hand. Whilst another user crouches down ahead of the robot.""",A
