prev_image,current_image,description_a,description_b,model_position
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000160.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000161.jpg,"""""""The user, guided by the robot dog, is standing in a lobby area facing a set of closed elevator doors on the left and a closed white door on the right. The robot is positioned on the tiled floor, seemingly guiding the user towards the elevator bank. The user is holding the robot's handle but has not yet reached the elevator call button panel.""""""","""""""The handler appears to be behind the robotic dog with just the controller and hand visable. The robotic dogs task appears to be reaching the lift and waiting for it to open. The dog is scanning the environment and correcting its trajectory as it completes the task.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000165.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000166.jpg,"""""""The user and robot are positioned in a lobby area, approaching the elevator bank visible on the left. The elevator doors are closed and the call button panel is visible on the wall. A closed white door is present on the right. The user is holding the robot's guide handle, preparing to initiate the elevator interaction.""""""","""""""The robotic dog is navigating a tiled hallway with vertical black wall panels, and a white door is visible. The view appears to be from the robot's onboard camera capturing a forward-facing view as it moves through the corridor. The environment is unobstructed.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000214.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000215.jpg,"""""""The user and robot are inside the elevator at the destination floor. The elevator doors are fully open, showing the hallway outside. The robot is facing the exit, prepared to guide the user out of the elevator.""""""","""""""User points the control remote towards the robot. Robot is facing the elevator while another users feet are to the right side.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000227.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000228.jpg,"""""""The robot guide dog and user are inside the elevator cab, currently in the riding phase of the interaction. The elevator doors are fully closed, and the robot is standing centrally on the floor facing the doors. The user (visible holding the handle on the left) and another passenger (standing on the right leaning against the rail) are waiting for the elevator to reach the destination floor. The environment is contained and stable, indicating the elevator is in transit.""""""","""""""Robot and control facing the elevator. Users feet seen on both sides of robot.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000240.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000241.jpg,"""""""Robot leaves the lift into the room. User in front where you can see the hand holding the control. And you can see feet on either side.""""""","""""""The user is positioned inside the elevator, facing the open doors, holding the robot's navigation handle. The elevator has arrived at the destination floor, and the doors are fully open revealing a lobby with polished floors. The robot is positioned at the elevator threshold, facing outward to guide the user out. Other passengers are visible standing to the sides inside the elevator.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000263.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000264.jpg,"""""""The handler is walking alongside the robotic dog on the dogs left hand side. The task appears to be walking alongside the handler. The dog appears to be scanning the area, and the path is free from hazards and obstructions.""""""","""""""The user and robot guide dog are navigating through a lobby hallway, currently in the approach phase towards a destination, likely an elevator bank or exit. The environment is clear with no immediate obstacles.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000277.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000278.jpg,"""""""The user and robot guide dog are navigating through a building lobby, currently in the approach phase, likely heading towards an elevator bank. The robot is leading the user across a tiled floor past informational wall boards.""""""","""""""user is on the side of robot. Robot is in large room going to wards a doorway. with no obstacles.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000294.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000295.jpg,"""""""there is a large atrium where the robot and two other people are. A man is standing nearby with the control of the robot and another person is to the right, looks like they are talking. The robot does not have a clear path and is unsure where to go.""""""","""""""The user is standing in a building lobby or hallway next to the stationary guide robot, seemingly checking a device or orienting themselves before starting a task. The user is not currently holding the robot's handle. Another person is partially visible on the right side of the frame. Directories are visible on the left, and glass doors are in the background, but no immediate interaction is occurring.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000298.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000299.jpg,"""""""Two users and a robot guide dog are standing in a lobby near a directory board. They appear stationary, likely orienting themselves or preparing to approach the elevators. No direct interaction with doors or buttons is occurring yet.""""""","""""""Two users are partially seen standing near the robot interacting with it. The hallway is clear with no obstacles. The environment has large windows and a reception desk. The space is safe for navigating and demonstration.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000307.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000308.jpg,"""""""The handler appears to be on the right of the robotic dog with only their shoes visable. The robotic dogs task appears to be walking down the corridor. The robotic dog is walking on a trajectory free from hazards and obstructions, howver appears to be drifting.""""""","""""""The user and robot guide dog are standing in a spacious lobby with a tiled floor. The user is not currently holding the robot's handle and appears to be holding a laptop or tablet, suggesting a preparatory or paused state. Glass doors are visible in the distant background, but no immediate interaction with doors or elevators is occurring. Another individual is partially visible to the right.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000314.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000315.jpg,"""""""The user is standing in a lobby environment holding the handle of the quadruped robot guide dog, alongside another person. They appear to be in a starting position or pause before commencing navigation, with no immediate interaction with doors or elevators currently visible.""""""","""""""Two users are partially seen standing near the robot; this depicts a live demonstration or test. The environment is clear with no visible obstacles indicating a safe setting for robotic navigation.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000348.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000349.jpg,"""""""The user and robot guide are standing in a lobby hallway with a polished floor. Double glass doors are visible in the distant background, indicating the likely navigation goal. The user is holding the robot's handle and checking a handheld device, while the robot stands stationary in a waiting or paused state. No elevator controls are visible in the immediate vicinity.""""""","""""""The robot is not pursuing a straight path, there are obstacles in the way, there is no visible user. A man stands in the way ,it is a large area seemly empty ahead but people to the right.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000354.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000355.jpg,"""""""The user is crouching next to the robot in the elevator lobby, seemingly adjusting the robot or pausing. The elevator has arrived and its doors are fully open, with another individual currently walking inside. The user and robot are positioned to approach but are currently stationary.""""""","""""""Robot is facing the elevator. Women is entering the lift in front and a user is crouched to the left looking down at the robot.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000358.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000359.jpg,"""""""The robot is stationary near a wall with a fire extinguisher; near it there's a user whose feet are the only body parts visible. There's another user inside a lift, and another one is standing in the hallway near the staircase. The robot is properly aligned with the path and appears paused for observational purposes with no visible hazards or misalignment.""""""","""""""The robot guide and user are positioned directly in front of an open elevator. A person is visible standing inside the elevator, and the robot appears to be pausing at the threshold, likely to allow the person to exit or to verify safety before entering. A bystander on the left is observing the interaction. The elevator doors are fully open.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000374.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000375.jpg,"""""""The robot guide is leading the user through a lobby area, approaching a set of closed elevator doors in the background. The user is holding the handle but is still at a distance from the elevator call buttons. There is a standard door on the right (closed) and bystanders present on the left side of the path.""""""","""""""Robot is facing the elevator and stairs. User crouched on the left with laptop. Another users feet by stairs.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000406.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000407.jpg,"""""""User's hands are visible and is guiding the dog into the elevator, who is complying. No hazards.""""""","""""""The user is in the process of entering the elevator, following the robot guide dog which has already stepped inside the cabin. The elevator doors are fully open, and the robot is facing the back wall, guiding the user across the threshold.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000428.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000429.jpg,"""""""The robot and two other people are in a lift with the door closed. The robot is waiting to alight first. There is a man to the left and a person to the right with just feet showing, this is the user""""""","""""""The user and the robot guide dog are positioned inside the elevator cabin with the doors fully closed. The user stands near the side wall with a handrail, while the robot stands facing the elevator doors, ready for arrival. Another individual is partially visible (feet) on the right side of the frame. The current phase is the elevator ride (transit) between floors.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000434.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000435.jpg,"""""""The user and robotic guide dog are stationary, facing closed elevator doors while waiting for the elevator's arrival. Other individuals are standing nearby on both sides, indicating a shared waiting area.""""""","""""""The user appears to be beside the robotic dog. The task looks to be waiting at the elevator door, task appears to be completed. The robotic dog is stationery, scanning the environment. It does appear to be too close to the door which may be a saftey risk.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000439.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000440.jpg,"""""""The user and the robot guide dog are standing stationary in front of a set of closed metal elevator doors. An illuminated green indicator on the elevator control panel to the right suggests that the elevator has been called or is arriving at the floor. Another individual is standing to the left, likely observing. The user is in the waiting phase of the elevator interaction task.""""""","""""""The user is behind the robot dog in the lift, only the hand and controller is visible. The robotic dog is stationery and appezars to be scanning the environment in a fixed position facing the door. No obstructions or hazards present. The task of reaching the door has been safely achieved.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000477.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000478.jpg,"""""""Robot moving forward in room. Users feet in front oof robot. Obstructing the robots path.""""""","""""""The user is being guided by the robot across a lobby floor, likely approaching the glass double doors visible in the background. The user is holding the robot's handle, and another individual is standing nearby on the right.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000509.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000510.jpg,"""""""The handler is stationery on the left hand side of the robotic dog. The task appears to be approach the elevator. The robotic dog appears to be stationery scanning the environment. The path is clear of hazards and obstruction. Task not completed.""""""","""""""The scene shows a setup or debugging phase in a lobby area. The robot is stationary, positioned near a closed elevator and a closed white door. A person is sitting on the floor typing on a laptop connected to the robot, presumably a developer or operator, while another person stands behind filming. No navigation task (door or elevator) has commenced yet.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000510.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,"""""""The robot is stationary in an elevator lobby, facing away from the elevator doors. An operator is kneeling on the floor to the left, working on a laptop connected to the robot, likely in a setup or configuration phase. Another person is standing in the background filming. The elevator doors and a nearby white side door are both closed. No navigation task is currently in active progress.""""""","""""""Robot is facing a elevator. User is crouched down on the left on a laptop. Another users feet and body by stair.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000511.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000512.jpg,"""""""The robot is stationary in a lobby during a setup or testing phase, with a technician operating a laptop nearby and a cameraperson filming. An elevator and a closed door are visible in the path, but no guidance task has commenced.""""""","""""""User is crouching down and using a laptop that is on the ground. Both the dog and user are opposite the elevator.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000574.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000575.jpg,"""""""The robot guide dog is positioned in a lobby area facing a bank of elevators. The elevator call button on the panel to the left is illuminated red, indicating that the button has been pressed and the user is currently waiting for the elevator to arrive. The elevator doors are closed. A closed manual door is visible in the background to the right, but the active task is clearly the elevator interaction.""""""","""""""The handler has guided the robot to s lift and is in a good position to guide it into the lift when the doors open. The lift is in a corner of an area, there is a cupboard to the right and a open glass door that leads into a canteen/meeting room.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000605.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000606.jpg,"""""""The user is not visable in the scene. The robotic dog seems to be stationery waiting for the door to open or close and scanning the environment. The position of the dog is misaligned potentially causing issues exiting the elevator.""""""","""""""The robot is positioned inside the elevator cabin facing the interior wall with a handrail visible above. The elevator doors appear to be closed (implied by the enclosed space and lack of open doorway view), suggesting the robot and user are currently riding to their destination floor.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000610.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000611.jpg,"""""""Robot is in elevator. Elevator door is open. user is not visible.""""""","""""""The robot is positioned inside the elevator cab, facing the side wall with a handrail. The elevator doors on the right appear to be open, revealing the threshold and floor outside. The user and robot are stationary inside the elevator, likely waiting for the doors to close or preparing to select a floor.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000622.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000623.jpg,"""""""The user and robot are inside the elevator facing the closed doors. The floor selection phase appears complete, and the robot is positioned in a waiting stance ahead of the user, anticipating the arrival at the destination floor. The elevator appears to be in transit.""""""","""""""The robot is in a lift it is to the left of the door opening. The obstruction would be that it is not going to walk straight out the door, A man is stood to the right holding the controls for the robot movement.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000253.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000254.jpg,"""""""The user is standing inside the elevator, holding the robot's leash handle with one hand and grasping the handrail with the other for stability. The robot is positioned on the floor nearby. The elevator appears to be in transit (riding phase), as the user is braced and no buttons are being pressed.""""""","""""""User is to the left side the dog. The robot remains fixed in position facing the back of the lift. No hazards are present on the current path. The user’s sustained stationary position relative to previous frames confirms the goal of reaching the lift has been safely achieved.""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000183.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/elevator-practice/000184.jpg,"""""""The robot guide is positioned in the lobby area facing a set of closed silver elevator doors, initiating the approach phase to locate the call button on the right wall.""""""","""""""User is behind the dog. The robot remains fixed in position facing lift doors. No hazards are present on the current path. The user’s sustained stationary position relative to previous frames confirms the goal of reaching the lift door has been safely achieved""""""",A
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000359.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000360.jpg,"""""""UUser is behind the dog. The robot remains fixed in position facing the back of the lift. The lift doors are closing on this current path. The user’s sustained stationary position relative to previous frames confirms the goal of reaching the lift has been safely achieved.""""""","""""""The robot guide dog and user are positioned directly in front of an elevator. The elevator doors are currently open, revealing a person standing inside. The user (visible partially on the left) and robot are waiting at the threshold, likely allowing the occupant to exit or waiting for the doors to fully cycle before entering. A bystander is filming the interaction from the left.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000280.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000281.jpg,"""""""User is behind the dog. The robot remains fixed in position facing the corridor. Hazards are present on the current path. The user’s sustained stationary position relative to previous framesd""""""","""""""The user and robot are positioned in a lobby hallway near a directory board. They are not currently interacting with any doors or elevators and appear to be orienting themselves or preparing to start a navigation sequence.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000006.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/practice-pushdoor/000007.jpg,"""""""User is behind the dog. The robot remains fixed in position facing them door. No hazards are present on the current path. The user’s sustained stationary position relative to previous frames confirms the goal of reaching the door is currently paused.""""""","""""""The robot guide dog and user are standing in a hallway facing a closed set of brown double doors. A wall sign indicates 'COM2 1st Storey' and points to a 'Lift (Behind the door)', establishing that the current task is to navigate through the door to access the elevator. The user is standing stationary to the right of the robot, holding the leash, in the initial approach phase before interacting with the door mechanism.""""""",B
https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000522.jpg,https://raw.githubusercontent.com/cunjunyu/RoboticGuideDogData/main/test-elevator/000523.jpg,"""""""UUser is behind the dog. The robot is moving towards the lift . No hazards are present on the current path. The user’s is moving with the goal of reaching the lift..""""""","""""""The robot guide dog has led the user to the elevator lobby and is waiting in front of the closed elevator doors. The user is positioned behind the robot, holding the leash, and appears to be preparing to locate the elevator call button on the left wall.""""""",B
